source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,at_who,words,tweet_len,tweet_no_words,capital_words,has_endors,score_neg,score_neu,score_pos,score_compound
Twitter for iPhone, in the Hillary Clinton Campaign where she deleted Emails got while Secretary of State paid McCabes wife and got off the FBI hook along with Terry M and so much more Republicans and real Americans should start getting tough on this Scam ,2018-05-20 13:19:34,31520.0,115544,False,9.981915014516284e+17,[],"['in', 'the', 'Hillary', 'Clinton', 'Campaign', 'where', 'she', 'deleted', 'Emails', 'got', 'while', 'Secretary', 'of', 'State', 'paid', 'McCabes', 'wife', 'and', 'got', 'off', 'the', 'FBI', 'hook', 'along', 'with', 'Terry', 'M', 'and', 'so', 'much', 'more', 'Republicans', 'and', 'real', 'Americans', 'should', 'start', 'getting', 'tough', 'on', 'this', 'Scam']",237,42,FBI,0,0.115,0.885,0.0,-0.6369
Twitter for iPhone,Why isnt disgraced FBI official Andrew McCabe being investigated for the Crooked Hillary Democrats in Virginia led by Clinton best friend Terry M under FBI investigation that they killed gave to McCabes wife in her run for office Then dropped case on Clinton ,2018-05-18 13:38:11,24058.0,88886,False,9.974714132662476e+17,[],"['Why', 'isnt', 'disgraced', 'FBI', 'official', 'Andrew', 'McCabe', 'being', 'investigated', 'for', 'the', 'Crooked', 'Hillary', 'Democrats', 'in', 'Virginia', 'led', 'by', 'Clinton', 'best', 'friend', 'Terry', 'M', 'under', 'FBI', 'investigation', 'that', 'they', 'killed', 'gave', 'to', 'McCabes', 'wife', 'in', 'her', 'run', 'for', 'office', 'Then', 'dropped', 'case', 'on', 'Clinton']",259,43,FBI,0,0.084,0.731,0.185,0.6575
Twitter for iPhone,NEW BOOK A MUST READ The Russia Hoax The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump by the brilliant Fox News Legal Analyst Gregg Jarrett A sad chapter for law enforcement A rigged system ,2018-05-02 13:33:41,24919.0,88965,False,9.916720754914386e+17,[],"['NEW', 'BOOK', 'A', 'MUST', 'READ', 'The', 'Russia', 'Hoax', 'The', 'Illicit', 'Scheme', 'to', 'Clear', 'Hillary', 'Clinton', 'and', 'Frame', 'Donald', 'Trump', 'by', 'the', 'brilliant', 'Fox', 'News', 'Legal', 'Analyst', 'Gregg', 'Jarrett', 'A', 'sad', 'chapter', 'for', 'law', 'enforcement', 'A', 'rigged', 'system']",208,37,NEW,0,0.165,0.665,0.17,0.0516
Twitter for iPhone, GOP Lawmakers asking Sessions to Investigate Comey and Hillary Clinton Good luck with that request ,2018-04-22 12:22:37,20686.0,88624,False,9.880303120882606e+17,['@FoxNews'],"['GOP', 'Lawmakers', 'asking', 'Sessions', 'to', 'Investigate', 'Comey', 'and', 'Hillary', 'Clinton', 'Good', 'luck', 'with', 'that', 'request']",100,15,GOP,0,0.0,0.688,0.312,0.7096
Twitter for iPhone,Comey drafted the Crooked Hillary exoneration long before he talked to her lied in Congress to Senator G then based his decisions on her poll numbers Disgruntled he McCabe and the others committed many crimes ,2018-04-16 12:25:19,28889.0,112636,False,9.858566628662026e+17,[],"['Comey', 'drafted', 'the', 'Crooked', 'Hillary', 'exoneration', 'long', 'before', 'he', 'talked', 'to', 'her', 'lied', 'in', 'Congress', 'to', 'Senator', 'G', 'then', 'based', 'his', 'decisions', 'on', 'her', 'poll', 'numbers', 'Disgruntled', 'he', 'McCabe', 'and', 'the', 'others', 'committed', 'many', 'crimes']",209,35,G,0,0.069,0.875,0.056,-0.128
Twitter for iPhone,Comey throws AG Lynch under the bus Why cant we all find out what happened on the tarmac in the back of the plane with Wild Bill and Lynch Was she promised a Supreme Court seat or AG in order to lay off Hillary No golf and grandkids talk give us all a break ,2018-04-15 12:08:03,26569.0,102051,False,9.854899303433216e+17,[],"['Comey', 'throws', 'AG', 'Lynch', 'under', 'the', 'bus', 'Why', 'cant', 'we', 'all', 'find', 'out', 'what', 'happened', 'on', 'the', 'tarmac', 'in', 'the', 'back', 'of', 'the', 'plane', 'with', 'Wild', 'Bill', 'and', 'Lynch', 'Was', 'she', 'promised', 'a', 'Supreme', 'Court', 'seat', 'or', 'AG', 'in', 'order', 'to', 'lay', 'off', 'Hillary', 'No', 'golf', 'and', 'grandkids', 'talk', 'give', 'us', 'all', 'a', 'break']",258,54,AG,0,0.037,0.86,0.103,0.5994
Twitter for iPhone, untruthful slime ball who was as time has proven a terrible Director of the FBI His handling of the Crooked Hillary Clinton case and the events surrounding it will go down as one of the worst botch jobs of history It was my great honor to fire James Comey ,2018-04-13 12:17:37,35266.0,143118,False,9.847675604943136e+17,[],"['untruthful', 'slime', 'ball', 'who', 'was', 'as', 'time', 'has', 'proven', 'a', 'terrible', 'Director', 'of', 'the', 'FBI', 'His', 'handling', 'of', 'the', 'Crooked', 'Hillary', 'Clinton', 'case', 'and', 'the', 'events', 'surrounding', 'it', 'will', 'go', 'down', 'as', 'one', 'of', 'the', 'worst', 'botch', 'jobs', 'of', 'history', 'It', 'was', 'my', 'great', 'honor', 'to', 'fire', 'James', 'Comey']",257,49,FBI,0,0.158,0.722,0.12,-0.3182
Twitter for iPhone, The FBI closed the case on Hillary which was a rigged investigation They exonerated her even before they ever interviewed her they never even put her under oath and much more So true Jesse ,2018-04-08 11:27:49,21086.0,78671,False,9.829430883301088e+17,['@WattersWorld'],"['The', 'FBI', 'closed', 'the', 'case', 'on', 'Hillary', 'which', 'was', 'a', 'rigged', 'investigation', 'They', 'exonerated', 'her', 'even', 'before', 'they', 'ever', 'interviewed', 'her', 'they', 'never', 'even', 'put', 'her', 'under', 'oath', 'and', 'much', 'more', 'So', 'true', 'Jesse']",190,34,FBI,0,0.062,0.77,0.168,0.6445
Twitter for iPhone, lawyer or law firm will take months to get up to speed if for no other reason than they can bill more which is unfair to our great country and I am very happy with my existing team Besides there was NO COLLUSION with Russia except by Crooked Hillary and the Dems ,2018-03-25 11:49:16,17922.0,82458,False,9.778750575727452e+17,[],"['lawyer', 'or', 'law', 'firm', 'will', 'take', 'months', 'to', 'get', 'up', 'to', 'speed', 'if', 'for', 'no', 'other', 'reason', 'than', 'they', 'can', 'bill', 'more', 'which', 'is', 'unfair', 'to', 'our', 'great', 'country', 'and', 'I', 'am', 'very', 'happy', 'with', 'my', 'existing', 'team', 'Besides', 'there', 'was', 'NO', 'COLLUSION', 'with', 'Russia', 'except', 'by', 'Crooked', 'Hillary', 'and', 'the', 'Dems']",264,52,I,0,0.134,0.739,0.127,0.1522
Twitter for iPhone,Why does the Mueller team have hardened Democrats some big Crooked Hillary supporters and Zero Republicans Another Dem recently added does anyone think this is fair And yet there is NO COLLUSION ,2018-03-18 12:35:42,33419.0,126139,False,9.753500271692064e+17,[],"['Why', 'does', 'the', 'Mueller', 'team', 'have', 'hardened', 'Democrats', 'some', 'big', 'Crooked', 'Hillary', 'supporters', 'and', 'Zero', 'Republicans', 'Another', 'Dem', 'recently', 'added', 'does', 'anyone', 'think', 'this', 'is', 'fair', 'And', 'yet', 'there', 'is', 'NO', 'COLLUSION']",195,32,NO,0,0.079,0.781,0.14,0.3109
Twitter for iPhone,The Mueller probe should never have been started in that there was no collusion and there was no crime It was based on fraudulent activities and a Fake Dossier paid for by Crooked Hillary and the DNC and improperly used in FISA COURT for surveillance of my campaign WITCH HUNT ,2018-03-18 00:12:48,29521.0,104277,False,9.751630713616836e+17,[],"['The', 'Mueller', 'probe', 'should', 'never', 'have', 'been', 'started', 'in', 'that', 'there', 'was', 'no', 'collusion', 'and', 'there', 'was', 'no', 'crime', 'It', 'was', 'based', 'on', 'fraudulent', 'activities', 'and', 'a', 'Fake', 'Dossier', 'paid', 'for', 'by', 'Crooked', 'Hillary', 'and', 'the', 'DNC', 'and', 'improperly', 'used', 'in', 'FISA', 'COURT', 'for', 'surveillance', 'of', 'my', 'campaign', 'WITCH', 'HUNT']",277,50,DNC,0,0.197,0.755,0.048,-0.8352
Twitter for iPhone, have shown conclusively that there was no Collusion with Russia just excuse for losing The only Collusion was that done by the DNC the Democrats and Crooked Hillary The writer of the story Maggie Haberman a Hillary flunky knows nothing about me and is not given access ,2018-03-11 13:50:47,19824.0,85513,False,9.728322102220431e+17,[],"['have', 'shown', 'conclusively', 'that', 'there', 'was', 'no', 'Collusion', 'with', 'Russia', 'just', 'excuse', 'for', 'losing', 'The', 'only', 'Collusion', 'was', 'that', 'done', 'by', 'the', 'DNC', 'the', 'Democrats', 'and', 'Crooked', 'Hillary', 'The', 'writer', 'of', 'the', 'story', 'Maggie', 'Haberman', 'a', 'Hillary', 'flunky', 'knows', 'nothing', 'about', 'me', 'and', 'is', 'not', 'given', 'access']",270,47,DNC,0,0.146,0.829,0.025,-0.743
Twitter for iPhone, The President Obama quote just before election Thats because he thought Crooked Hillary was going to win and he didnt want to rock the boat When I easily won the Electoral College the whole game changed and the Russian excuse became the narrative of the Dems ,2018-02-20 12:46:18,20699.0,85341,False,9.659306112727122e+17,[],"['The', 'President', 'Obama', 'quote', 'just', 'before', 'election', 'Thats', 'because', 'he', 'thought', 'Crooked', 'Hillary', 'was', 'going', 'to', 'win', 'and', 'he', 'didnt', 'want', 'to', 'rock', 'the', 'boat', 'When', 'I', 'easily', 'won', 'the', 'Electoral', 'College', 'the', 'whole', 'game', 'changed', 'and', 'the', 'Russian', 'excuse', 'became', 'the', 'narrative', 'of', 'the', 'Dems']",260,46,I,0,0.023,0.767,0.21,0.8744
Twitter for iPhone,Now that Adam Schiff is starting to blame President Obama for Russian meddling in the election he is probably doing so as yet another excuse that the Democrats lead by their fearless leader Crooked Hillary Clinton lost the election But wasnt I a great candidate ,2018-02-18 12:43:48,19735.0,90179,False,9.652052081911684e+17,[],"['Now', 'that', 'Adam', 'Schiff', 'is', 'starting', 'to', 'blame', 'President', 'Obama', 'for', 'Russian', 'meddling', 'in', 'the', 'election', 'he', 'is', 'probably', 'doing', 'so', 'as', 'yet', 'another', 'excuse', 'that', 'the', 'Democrats', 'lead', 'by', 'their', 'fearless', 'leader', 'Crooked', 'Hillary', 'Clinton', 'lost', 'the', 'election', 'But', 'wasnt', 'I', 'a', 'great', 'candidate']",262,45,I,0,0.153,0.786,0.061,-0.6899
Twitter for iPhone, You had Hillary Clinton and the Democratic Party try to hide the fact that they gave money to GPS Fusion to create a Dossier which was used by their allies in the Obama Administration to convince a Court misleadingly by all accounts to spy on the Trump Team Tom Fitton JW,2018-02-02 11:49:14,52193.0,161884,False,9.59393270144086e+17,[],"['You', 'had', 'Hillary', 'Clinton', 'and', 'the', 'Democratic', 'Party', 'try', 'to', 'hide', 'the', 'fact', 'that', 'they', 'gave', 'money', 'to', 'GPS', 'Fusion', 'to', 'create', 'a', 'Dossier', 'which', 'was', 'used', 'by', 'their', 'allies', 'in', 'the', 'Obama', 'Administration', 'to', 'convince', 'a', 'Court', 'misleadingly', 'by', 'all', 'accounts', 'to', 'spy', 'on', 'the', 'Trump', 'Team', 'Tom', 'Fitton', 'JW']",272,51,GPS,0,0.029,0.795,0.175,0.8143
Twitter for iPhone,Disproven and paid for by Democrats Dossier used to spy on Trump Campaign Did FBI use Intel tool to influence the Election Did Dems or Clinton also pay Russians Where are hidden and smashed DNC servers Where are Crooked Hillary Emails What a mess ,2018-01-11 11:33:06,22798.0,82158,False,9.514166748084676e+17,['@foxandfriends'],"['Disproven', 'and', 'paid', 'for', 'by', 'Democrats', 'Dossier', 'used', 'to', 'spy', 'on', 'Trump', 'Campaign', 'Did', 'FBI', 'use', 'Intel', 'tool', 'to', 'influence', 'the', 'Election', 'Did', 'Dems', 'or', 'Clinton', 'also', 'pay', 'Russians', 'Where', 'are', 'hidden', 'and', 'smashed', 'DNC', 'servers', 'Where', 'are', 'Crooked', 'Hillary', 'Emails', 'What', 'a', 'mess']",247,44,FBI,0,0.085,0.915,0.0,-0.4404
Twitter for iPhone,WOW Dossier is bogus Clinton Campaign DNC funded Dossier FBI CANNOT after all of this time VERIFY CLAIMS IN DOSSIER OF RUSSIA TRUMP COLLUSION FBI TAINTED And they used this Crooked Hillary pile of garbage as the basis for going after the Trump Campaign ,2017-12-26 13:24:27,35628.0,119478,False,9.4564649195529e+17,['@foxandfrlends'],"['WOW', 'Dossier', 'is', 'bogus', 'Clinton', 'Campaign', 'DNC', 'funded', 'Dossier', 'FBI', 'CANNOT', 'after', 'all', 'of', 'this', 'time', 'VERIFY', 'CLAIMS', 'IN', 'DOSSIER', 'OF', 'RUSSIA', 'TRUMP', 'COLLUSION', 'FBI', 'TAINTED', 'And', 'they', 'used', 'this', 'Crooked', 'Hillary', 'pile', 'of', 'garbage', 'as', 'the', 'basis', 'for', 'going', 'after', 'the', 'Trump', 'Campaign']",253,44,WOW,0,0.0,0.905,0.095,0.6739
Twitter for iPhone, FoxNewsFBIs Andrew McCabe in addition to his wife getting all of this money from M Clinton Puppet he was using allegedly his FBI Official Email Account to promote her campaign You obviously cannot do this These were the people who were investigating Hillary Clinton ,2017-12-24 12:25:22,29754.0,99677,False,9.449068479701196e+17,[],"['FoxNewsFBIs', 'Andrew', 'McCabe', 'in', 'addition', 'to', 'his', 'wife', 'getting', 'all', 'of', 'this', 'money', 'from', 'M', 'Clinton', 'Puppet', 'he', 'was', 'using', 'allegedly', 'his', 'FBI', 'Official', 'Email', 'Account', 'to', 'promote', 'her', 'campaign', 'You', 'obviously', 'cannot', 'do', 'this', 'These', 'were', 'the', 'people', 'who', 'were', 'investigating', 'Hillary', 'Clinton']",267,44,M,0,0.0,0.943,0.057,0.3818
Twitter for iPhone,How can FBI Deputy Director Andrew McCabe the man in charge along with leakin James Comey of the Phony Hillary Clinton investigation including her illegally deleted emails be given for wifes campaign by Clinton Puppets during investigation ,2017-12-23 20:27:05,36175.0,121354,False,9.446656872928174e+17,[],"['How', 'can', 'FBI', 'Deputy', 'Director', 'Andrew', 'McCabe', 'the', 'man', 'in', 'charge', 'along', 'with', 'leakin', 'James', 'Comey', 'of', 'the', 'Phony', 'Hillary', 'Clinton', 'investigation', 'including', 'her', 'illegally', 'deleted', 'emails', 'be', 'given', 'for', 'wifes', 'campaign', 'by', 'Clinton', 'Puppets', 'during', 'investigation']",240,37,FBI,0,0.0,1.0,0.0,0.0
Twitter for iPhone,Many people in our Country are asking what the Justice Department is going to do about the fact that totally Crooked Hillary AFTER receiving a subpoena from the United States Congress deleted and acid washed Emails No justice ,2017-12-03 02:13:28,33363.0,114947,False,9.37142713211814e+17,[],"['Many', 'people', 'in', 'our', 'Country', 'are', 'asking', 'what', 'the', 'Justice', 'Department', 'is', 'going', 'to', 'do', 'about', 'the', 'fact', 'that', 'totally', 'Crooked', 'Hillary', 'AFTER', 'receiving', 'a', 'subpoena', 'from', 'the', 'United', 'States', 'Congress', 'deleted', 'and', 'acid', 'washed', 'Emails', 'No', 'justice']",226,38,AFTER,0,0.063,0.796,0.141,0.5305
Twitter for iPhone,So General Flynn lies to the FBI and his life is destroyed while Crooked Hillary Clinton on that now famous FBI holiday interrogation with no swearing in and no recording lies many times and nothing happens to her Rigged system or just a double standard ,2017-12-03 02:06:54,43931.0,144704,False,9.37141061343957e+17,[],"['So', 'General', 'Flynn', 'lies', 'to', 'the', 'FBI', 'and', 'his', 'life', 'is', 'destroyed', 'while', 'Crooked', 'Hillary', 'Clinton', 'on', 'that', 'now', 'famous', 'FBI', 'holiday', 'interrogation', 'with', 'no', 'swearing', 'in', 'and', 'no', 'recording', 'lies', 'many', 'times', 'and', 'nothing', 'happens', 'to', 'her', 'Rigged', 'system', 'or', 'just', 'a', 'double', 'standard']",254,45,FBI,0,0.197,0.682,0.122,-0.636
Twitter for iPhone,Pocahontas just stated that the Democrats lead by the legendary Crooked Hillary Clinton rigged the Primaries Lets go FBI amp Justice Dept ,2017-11-03 11:55:29,29297.0,104174,False,9.264175460389233e+17,[],"['Pocahontas', 'just', 'stated', 'that', 'the', 'Democrats', 'lead', 'by', 'the', 'legendary', 'Crooked', 'Hillary', 'Clinton', 'rigged', 'the', 'Primaries', 'Lets', 'go', 'FBI', 'amp', 'Justice', 'Dept']",138,22,FBI,0,0.097,0.772,0.131,0.2263
Twitter for iPhone,The real story on Collusion is in Donna Bs new book Crooked Hillary bought the DNC amp then stole the Democratic Primary from Crazy Bernie ,2017-11-03 11:48:10,19132.0,76932,False,9.264157034769284e+17,[],"['The', 'real', 'story', 'on', 'Collusion', 'is', 'in', 'Donna', 'Bs', 'new', 'book', 'Crooked', 'Hillary', 'bought', 'the', 'DNC', 'amp', 'then', 'stole', 'the', 'Democratic', 'Primary', 'from', 'Crazy', 'Bernie']",139,25,DNC,0,0.091,0.909,0.0,-0.34
Twitter for iPhone,Everybody is asking why the Justice Department and FBI isnt looking into all of the dishonesty going on with Crooked Hillary amp the Dems ,2017-11-03 10:57:47,23055.0,87852,False,9.264030238611416e+17,[],"['Everybody', 'is', 'asking', 'why', 'the', 'Justice', 'Department', 'and', 'FBI', 'isnt', 'looking', 'into', 'all', 'of', 'the', 'dishonesty', 'going', 'on', 'with', 'Crooked', 'Hillary', 'amp', 'the', 'Dems']",138,24,FBI,0,0.0,0.871,0.129,0.5267
Twitter for iPhone, WHAT HAPPENED How Team Hillary played the press for fools on WE KNOW ,2017-10-28 02:13:28,26272.0,70296,False,9.240967471226348e+17,[],"['WHAT', 'HAPPENED', 'How', 'Team', 'Hillary', 'played', 'the', 'press', 'for', 'fools', 'on', 'WE', 'KNOW']",70,13,WHAT,0,0.193,0.663,0.145,-0.2023
Twitter for iPhone,Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did Facebook was on her side not mine ,2017-10-21 21:21:08,23221.0,102739,False,9.21848853090984e+17,[],"['Crooked', 'Hillary', 'Clinton', 'spent', 'hundreds', 'of', 'millions', 'of', 'dollars', 'more', 'on', 'Presidential', 'Election', 'than', 'I', 'did', 'Facebook', 'was', 'on', 'her', 'side', 'not', 'mine']",137,23,I,0,0.0,1.0,0.0,0.0
Twitter for iPhone,Wow FBI confirms report that James Comey drafted letter exonerating Crooked Hillary Clinton long before investigation was complete Many ,2017-10-18 10:21:00,24369.0,86318,False,9.205955640641004e+17,[],"['Wow', 'FBI', 'confirms', 'report', 'that', 'James', 'Comey', 'drafted', 'letter', 'exonerating', 'Crooked', 'Hillary', 'Clinton', 'long', 'before', 'investigation', 'was', 'complete', 'Many']",136,19,FBI,0,0.0,0.746,0.254,0.7003
Twitter for iPhone,I was recently asked if Crooked Hillary Clinton is going to run in My answer was I hope so ,2017-10-16 13:12:43,35069.0,152051,False,9.19914000959398e+17,[],"['I', 'was', 'recently', 'asked', 'if', 'Crooked', 'Hillary', 'Clinton', 'is', 'going', 'to', 'run', 'in', 'My', 'answer', 'was', 'I', 'hope', 'so']",91,19,I,0,0.0,0.861,0.139,0.4404
Twitter for iPhone,After allowing North Korea to research and build Nukes while Secretary of State Bill C also Crooked Hillary now criticizes ,2017-09-20 10:40:31,21917.0,83684,False,9.104536126309007e+17,[],"['After', 'allowing', 'North', 'Korea', 'to', 'research', 'and', 'build', 'Nukes', 'while', 'Secretary', 'of', 'State', 'Bill', 'C', 'also', 'Crooked', 'Hillary', 'now', 'criticizes']",123,20,C,0,0.112,0.888,0.0,-0.34
Twitter for iPhone,Wow looks like James Comey exonerated Hillary Clinton long before the investigation was over and so much more A rigged system ,2017-09-01 11:56:45,42941.0,137366,False,9.035874284888392e+17,[],"['Wow', 'looks', 'like', 'James', 'Comey', 'exonerated', 'Hillary', 'Clinton', 'long', 'before', 'the', 'investigation', 'was', 'over', 'and', 'so', 'much', 'more', 'A', 'rigged', 'system']",126,21,A,0,0.096,0.589,0.315,0.7447
Twitter for iPhone,I want to thank Steve Bannon for his service He came to the campaign during my run against Crooked Hillary Clinton it was great Thanks S,2017-08-19 11:33:51,25380.0,119211,False,8.98870621584597e+17,[],"['I', 'want', 'to', 'thank', 'Steve', 'Bannon', 'for', 'his', 'service', 'He', 'came', 'to', 'the', 'campaign', 'during', 'my', 'run', 'against', 'Crooked', 'Hillary', 'Clinton', 'it', 'was', 'great', 'Thanks', 'S']",136,26,I,0,0.0,0.671,0.329,0.8689
Twitter for iPhone,Problem is that the acting head of the FBI amp the person in charge of the Hillary investigation Andrew McCabe got from H for wife ,2017-07-25 10:21:41,22532.0,72206,False,8.897927643632763e+17,[],"['Problem', 'is', 'that', 'the', 'acting', 'head', 'of', 'the', 'FBI', 'amp', 'the', 'person', 'in', 'charge', 'of', 'the', 'Hillary', 'investigation', 'Andrew', 'McCabe', 'got', 'from', 'H', 'for', 'wife']",131,25,FBI,0,0.101,0.899,0.0,-0.4019
Twitter for iPhone,Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes where are Emails amp DNC server amp Intel leakers ,2017-07-25 10:12:24,19778.0,71253,False,8.89790429398528e+17,[],"['Attorney', 'General', 'Jeff', 'Sessions', 'has', 'taken', 'a', 'VERY', 'weak', 'position', 'on', 'Hillary', 'Clinton', 'crimes', 'where', 'are', 'Emails', 'amp', 'DNC', 'server', 'amp', 'Intel', 'leakers']",138,23,VERY,0,0.151,0.849,0.0,-0.6028
Twitter for iPhone,So many people are asking why isnt the AG or Special Council looking at the many Hillary Clinton or Comey crimes emails deleted ,2017-07-22 11:44:29,29545.0,105571,False,8.887264382659666e+17,[],"['So', 'many', 'people', 'are', 'asking', 'why', 'isnt', 'the', 'AG', 'or', 'Special', 'Council', 'looking', 'at', 'the', 'many', 'Hillary', 'Clinton', 'or', 'Comey', 'crimes', 'emails', 'deleted']",128,23,AG,0,0.0,0.891,0.109,0.4019
Twitter for iPhone,AG Lynch made law enforcement decisions for political purposes gave Hillary Clinton a free pass and protection Totally illegal ,2017-06-13 12:45:11,28688.0,95369,False,8.746085874730803e+17,[],"['AG', 'Lynch', 'made', 'law', 'enforcement', 'decisions', 'for', 'political', 'purposes', 'gave', 'Hillary', 'Clinton', 'a', 'free', 'pass', 'and', 'protection', 'Totally', 'illegal']",127,19,AG,0,0.161,0.703,0.136,-0.1513
Twitter for iPhone,Crooked Hillary Clinton now blames everybody but herself refuses to say she was a terrible candidate Hits Facebook amp even Dems amp DNC ,2017-06-01 00:40:01,29836.0,116138,False,8.700774414019052e+17,[],"['Crooked', 'Hillary', 'Clinton', 'now', 'blames', 'everybody', 'but', 'herself', 'refuses', 'to', 'say', 'she', 'was', 'a', 'terrible', 'candidate', 'Hits', 'Facebook', 'amp', 'even', 'Dems', 'amp', 'DNC']",137,23,DNC,0,0.222,0.778,0.0,-0.7184
Twitter for iPhone,FBI Director Comey was the best thing that ever happened to Hillary Clinton in that he gave her a free pass for many bad deeds The phony ,2017-05-03 02:51:07,20585.0,80752,False,8.596011842854912e+17,[],"['FBI', 'Director', 'Comey', 'was', 'the', 'best', 'thing', 'that', 'ever', 'happened', 'to', 'Hillary', 'Clinton', 'in', 'that', 'he', 'gave', 'her', 'a', 'free', 'pass', 'for', 'many', 'bad', 'deeds', 'The', 'phony']",137,27,FBI,0,0.1,0.686,0.214,0.6124
Twitter for iPhone,New polls out today are very good considering that much of the media is FAKE and almost always negative Would still beat Hillary in ,2017-04-23 19:48:16,11742.0,63642,False,8.562332798418493e+17,[],"['New', 'polls', 'out', 'today', 'are', 'very', 'good', 'considering', 'that', 'much', 'of', 'the', 'media', 'is', 'FAKE', 'and', 'almost', 'always', 'negative', 'Would', 'still', 'beat', 'Hillary', 'in']",132,24,FAKE,0,0.231,0.668,0.102,-0.6201
Twitter for iPhone, money to Bill the Hillary Russian reset praise of Russia by Hillary or Podesta Russian Company Trump Russia story is a hoax MAGA ,2017-03-28 01:35:35,19170.0,69350,False,8.465362123620188e+17,[],"['money', 'to', 'Bill', 'the', 'Hillary', 'Russian', 'reset', 'praise', 'of', 'Russia', 'by', 'Hillary', 'or', 'Podesta', 'Russian', 'Company', 'Trump', 'Russia', 'story', 'is', 'a', 'hoax', 'MAGA']",130,23,MAGA,0,0.079,0.787,0.135,0.3612
